rep,model,item_id,noun,det,construction,item_type,vp_set,sentence,raw_response,rating,timestamp
35,claude,c020,people,three,agentive,critical,10,Three people milled about in the corridor.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:40:35.423153
35,claude,c068,folks,three,agentive,critical,2,Three folks sat on the bench.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:40:35.490227
35,claude,c009,people,three,existential,critical,5,There were three people gathered near the entrance.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:40:35.557487
35,claude,c042,people,several,agentive,critical,5,Several people gathered near the entrance.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:40:35.624549
35,claude,c071,folks,three,existential,critical,4,There were three folks walking down the hall.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:40:35.691745
35,claude,c120,folks,several,agentive,critical,12,Several folks sheltered under the awning.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:40:35.757816
35,claude,c083,folks,three,existential,critical,10,There were three folks milling about in the corridor.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:40:35.825042
35,claude,c090,folks,three,agentive,critical,13,Three folks argued in the hallway.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:40:35.887892
35,claude,c048,people,several,agentive,critical,8,Several people chatted in the kitchen.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:40:35.945465
35,claude,c049,people,several,existential,critical,9,There were several people huddled by the fire.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:40:36.014353
35,claude,c126,folks,several,agentive,critical,15,Several folks ate lunch in the break room.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:40:36.076322
35,claude,c076,folks,three,agentive,critical,6,Three folks lined up outside.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:40:36.143624
35,claude,fm06,NA,NA,NA,filler_mild,NA,There seemed to appear to be a problem.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:40:36.208348
35,claude,fm11,NA,NA,NA,filler_mild,NA,What she actually said to him at the meeting was never entirely clear.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:40:36.275821
35,claude,fu07,NA,NA,NA,filler_ungram,NA,Gave the to her book he the wrong one.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:40:36.341754
35,claude,c065,folks,three,existential,critical,1,There were three folks waiting in the lobby.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:40:36.403305
35,claude,c035,people,several,existential,critical,2,There were several people sitting on the bench.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:40:36.470775
35,claude,fd04,NA,NA,NA,filler_degraded,NA,Them gave we the wrong directions to the hotel.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:40:36.528974
35,claude,c097,folks,several,existential,critical,1,There were several folks waiting in the lobby.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:40:36.596114
35,claude,c006,people,three,agentive,critical,3,Three people stood by the door.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:40:36.658621
35,claude,c050,people,several,agentive,critical,9,Several people huddled by the fire.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:40:36.717138
35,claude,c113,folks,several,existential,critical,9,There were several folks huddled by the fire.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:40:36.784370
35,claude,c089,folks,three,existential,critical,13,There were three folks arguing in the hallway.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:40:36.843638
35,claude,fm03,NA,NA,NA,filler_mild,NA,The fact that the student who the professor liked failed surprised everyone.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:40:36.907576
35,claude,c082,folks,three,agentive,critical,9,Three folks huddled by the fire.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:40:36.965263
35,claude,c060,people,several,agentive,critical,14,Several people slept on the floor.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:40:37.028385
35,claude,c125,folks,several,existential,critical,15,There were several folks eating lunch in the break room.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:40:37.095910
35,claude,c033,people,several,existential,critical,1,There were several people waiting in the lobby.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:40:37.163068
35,claude,c028,people,three,agentive,critical,14,Three people slept on the floor.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:40:37.230260
35,claude,fg10,NA,NA,NA,filler_good,NA,She remembered to bring the keys this time.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:40:37.293120
35,claude,fu03,NA,NA,NA,filler_ungram,NA,Into put the bag the groceries she all of.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:40:37.358329
35,claude,c092,folks,three,agentive,critical,14,Three folks slept on the floor.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:40:37.418901
35,claude,fd06,NA,NA,NA,filler_degraded,NA,The children was playing outside when it started raining.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:40:37.485718
35,claude,c016,people,three,agentive,critical,8,Three people chatted in the kitchen.,"ERROR: ""Could not resolve authentication method. Expected either api_key or auth_token to be set. Or for one of the `X-Api-Key` or `Authorization` headers to be explicitly omitted""",,2026-03-30T17:40:37.552968
